user_id,is_subscriber,signup_date,user_country,industry_role,user_type,pre_project_engagement_score,is_treatment_group,total_weeks_active
USR_020949,True,2024-10-21,Germany,Business Analyst,Consumer,61.21,True,20
USR_020950,False,2024-06-18,US,Data Scientist,Consumer,32.98,False,11
USR_020951,False,2024-10-28,US,Student,Consumer,73.65,True,16
USR_020952,False,2024-10-23,UK,Software Engineer,Enterprise,74.71,True,16
USR_020953,False,2024-08-15,US,Software Engineer,Consumer,34.19,True,15
USR_020954,False,2024-10-25,India,Student,Consumer,47.37,True,24
USR_020955,False,2024-06-20,US,Business Analyst,Consumer,7.12,False,25
USR_020956,False,2024-08-24,US,Student,Consumer,59.23,True,25
USR_020957,False,2024-10-02,France,Business Analyst,Consumer,56.0,True,13
USR_020958,False,2024-07-18,US,Other,Consumer,24.87,True,17
USR_020959,False,2024-09-10,UK,Software Engineer,Enterprise,49.93,True,21
USR_020960,False,2024-10-26,US,Business Analyst,Consumer,54.21,True,22
USR_020961,False,2024-08-04,India,Business Analyst,Consumer,55.5,False,13
USR_020962,False,2024-11-11,France,Student,Consumer,18.37,True,26
USR_020963,False,2024-09-30,Other,Student,Consumer,58.84,True,18
USR_020964,False,2024-10-06,France,Software Engineer,Consumer,36.68,True,16
USR_020965,False,2024-12-09,US,Data Scientist,Enterprise,34.41,True,16
USR_020966,False,2024-06-18,UK,Student,Consumer,69.9,True,10
USR_020967,False,2024-07-08,Other,Business Analyst,Enterprise,88.22,True,10
USR_020968,False,2024-10-29,US,Data Scientist,Consumer,20.31,True,26
USR_020969,False,2024-11-14,US,Student,Consumer,30.02,True,20
USR_020970,False,2024-07-21,Other,Other,Enterprise,36.05,False,12
USR_020971,False,2024-09-01,UK,Business Analyst,Consumer,10.01,True,24
USR_020972,False,2024-09-10,US,Business Analyst,Consumer,28.35,True,14
USR_020973,False,2024-11-15,India,Other,Consumer,12.47,True,11
USR_020974,False,2024-07-25,US,Software Engineer,Consumer,24.07,True,23
USR_020975,False,2024-09-11,US,Software Engineer,Consumer,6.78,True,14
USR_020976,False,2024-07-20,US,Student,Consumer,24.45,False,19
USR_020977,False,2024-12-08,India,Data Scientist,Consumer,34.04,True,6
USR_020978,False,2024-10-20,France,Data Scientist,Consumer,30.75,True,19
USR_020979,False,2024-09-09,US,Other,Enterprise,26.96,True,22
USR_020980,False,2024-09-20,Canada,Student,Consumer,39.42,True,12
USR_020981,False,2024-08-30,Germany,Software Engineer,Consumer,25.13,True,6
USR_020982,False,2024-09-14,India,Business Analyst,Consumer,25.92,True,25
USR_020983,False,2024-07-02,UK,Writer,Enterprise,23.67,False,24
USR_020984,False,2024-12-04,US,Software Engineer,Consumer,14.87,True,25
USR_020985,False,2024-09-25,Canada,Writer,Enterprise,75.31,True,22
USR_020986,False,2024-11-08,Canada,Business Analyst,Enterprise,36.56,True,5
USR_020987,False,2024-10-05,India,Writer,Consumer,90.2,True,20
USR_020988,False,2024-11-06,France,Data Scientist,Consumer,38.69,True,13
USR_020989,False,2024-11-03,US,Data Scientist,Consumer,54.16,True,22
USR_020990,False,2024-08-30,UK,Software Engineer,Consumer,59.17,True,17
USR_020991,False,2024-08-15,US,Writer,Consumer,38.02,True,15
USR_020992,False,2024-11-19,Canada,Writer,Enterprise,41.84,True,14
USR_020993,False,2024-06-15,Other,Writer,Consumer,38.23,True,9
USR_020994,True,2024-11-01,Other,Data Scientist,Consumer,44.46,True,22
USR_020995,False,2024-09-07,India,Researcher,Consumer,5.6,True,15
USR_020996,False,2024-07-04,France,Data Scientist,Consumer,56.78,True,20
USR_020997,False,2024-10-05,UK,Writer,Consumer,23.1,True,5
USR_020998,False,2024-11-16,Canada,Business Analyst,Consumer,18.88,True,7
USR_020999,False,2024-11-08,India,Researcher,Consumer,79.65,True,6
USR_021000,False,2024-08-23,India,Student,Consumer,14.37,True,25
USR_021001,True,2024-09-27,US,Researcher,Enterprise,54.64,True,9
USR_021002,False,2024-09-28,UK,Software Engineer,Consumer,22.59,True,25
USR_021003,False,2024-10-12,UK,Data Scientist,Consumer,48.69,True,15
USR_021004,False,2024-11-23,US,Software Engineer,Consumer,61.58,True,18
USR_021005,False,2024-08-03,Canada,Data Scientist,Consumer,42.81,True,16
USR_021006,False,2024-08-30,UK,Student,Consumer,15.8,True,19
USR_021007,True,2024-09-06,Canada,Writer,Consumer,75.2,True,15
USR_021008,False,2024-07-07,US,Software Engineer,Consumer,43.53,True,6
USR_021009,False,2024-11-20,Canada,Software Engineer,Consumer,47.27,True,17
USR_021010,False,2024-07-21,US,Data Scientist,Enterprise,34.35,False,7
USR_021011,True,2024-09-06,US,Writer,Enterprise,16.22,True,14
USR_021012,False,2024-09-22,US,Data Scientist,Consumer,35.04,True,20
USR_021013,False,2024-10-17,US,Software Engineer,Enterprise,22.8,True,6
USR_021014,True,2024-09-30,India,Data Scientist,Consumer,82.31,True,20
USR_021015,False,2024-10-03,Other,Researcher,Consumer,29.64,True,11
USR_021016,False,2024-09-06,India,Software Engineer,Enterprise,36.8,True,10
USR_021017,False,2024-11-26,US,Researcher,Enterprise,89.69,True,19
USR_021018,False,2024-12-03,US,Student,Consumer,32.48,True,4
USR_021019,False,2024-11-30,Other,Software Engineer,Enterprise,7.7,True,10
USR_021020,False,2024-07-03,UK,Researcher,Enterprise,34.58,True,5
USR_021021,True,2024-07-18,France,Other,Consumer,66.37,False,10
USR_021022,False,2024-06-24,UK,Researcher,Consumer,53.36,False,14
USR_021023,False,2024-06-19,US,Business Analyst,Consumer,81.86,True,21
USR_021024,False,2024-08-22,UK,Writer,Consumer,45.89,True,9
USR_021025,True,2024-06-21,US,Writer,Consumer,29.98,True,11
USR_021026,False,2024-11-14,US,Student,Consumer,51.11,True,13
USR_021027,False,2024-11-11,UK,Software Engineer,Consumer,37.68,True,5
USR_021028,False,2024-08-09,US,Researcher,Enterprise,79.43,True,21
USR_021029,False,2024-09-29,France,Writer,Consumer,26.62,True,10
USR_021030,False,2024-11-15,France,Data Scientist,Consumer,69.18,True,19
USR_021031,False,2024-08-10,Other,Writer,Consumer,13.56,True,4
USR_021032,False,2024-10-27,Other,Writer,Consumer,81.84,True,23
USR_021033,False,2024-06-17,US,Business Analyst,Consumer,30.12,False,18
USR_021034,False,2024-10-11,Other,Data Scientist,Consumer,35.5,True,19
USR_021035,False,2024-09-08,US,Business Analyst,Enterprise,37.56,True,20
USR_021036,False,2024-09-17,UK,Software Engineer,Consumer,7.15,True,18
USR_021037,True,2024-09-10,UK,Student,Enterprise,72.38,True,23
USR_021038,False,2024-08-16,US,Software Engineer,Enterprise,29.86,True,5
USR_021039,False,2024-12-06,UK,Writer,Enterprise,52.46,True,5
USR_021040,False,2024-10-21,India,Researcher,Consumer,37.52,True,17
USR_021041,False,2024-09-27,Germany,Other,Consumer,56.1,True,13
USR_021042,False,2024-11-21,Other,Student,Consumer,50.53,True,21
USR_021043,False,2024-08-20,India,Other,Consumer,45.16,True,10
USR_021044,False,2024-12-09,UK,Data Scientist,Consumer,32.68,True,9
USR_021045,False,2024-12-11,US,Data Scientist,Consumer,63.91,True,11
USR_021046,True,2024-08-17,Other,Data Scientist,Consumer,56.21,True,17
USR_021047,False,2024-11-12,US,Data Scientist,Enterprise,80.6,True,23
USR_021048,False,2024-09-12,France,Software Engineer,Consumer,64.61,True,13
USR_021049,False,2024-12-06,UK,Data Scientist,Enterprise,34.29,True,25
USR_021050,False,2024-09-01,UK,Software Engineer,Consumer,61.97,True,19
USR_021051,False,2024-09-08,Canada,Student,Consumer,59.95,True,16
USR_021052,False,2024-10-20,Germany,Researcher,Consumer,44.52,True,8
USR_021053,False,2024-07-31,US,Data Scientist,Consumer,6.11,True,6
USR_021054,False,2024-09-15,India,Software Engineer,Enterprise,38.07,True,6
USR_021055,False,2024-12-09,US,Software Engineer,Enterprise,11.18,True,21
USR_021056,False,2024-06-28,Germany,Data Scientist,Consumer,15.55,True,19
USR_021057,False,2024-08-10,Other,Student,Consumer,52.86,False,24
USR_021058,False,2024-09-24,India,Writer,Enterprise,33.54,True,26
USR_021059,False,2024-11-18,France,Business Analyst,Consumer,6.47,True,18
USR_021060,False,2024-08-15,Other,Software Engineer,Enterprise,29.92,True,14
USR_021061,False,2024-11-03,UK,Researcher,Consumer,31.33,True,13
USR_021062,False,2024-08-01,US,Data Scientist,Consumer,24.63,True,21
USR_021063,False,2024-10-22,Other,Business Analyst,Consumer,49.75,True,4
USR_021064,True,2024-11-18,UK,Researcher,Consumer,81.56,True,23
USR_021065,False,2024-11-06,US,Business Analyst,Consumer,26.02,True,23
USR_021066,True,2024-09-08,India,Researcher,Consumer,78.54,True,15
USR_021067,False,2024-11-18,Germany,Other,Consumer,14.85,True,6
USR_021068,False,2024-07-02,France,Software Engineer,Consumer,32.03,False,11
USR_021069,True,2024-11-10,UK,Student,Enterprise,50.52,True,9
USR_021070,False,2024-06-18,India,Student,Consumer,56.71,False,19
USR_021071,False,2024-07-25,Germany,Data Scientist,Consumer,22.46,True,20
USR_021072,False,2024-07-11,Canada,Data Scientist,Consumer,45.63,False,7
USR_021073,False,2024-09-26,US,Data Scientist,Enterprise,51.99,True,23
USR_021074,True,2024-11-28,Canada,Software Engineer,Consumer,39.66,True,6
USR_021075,False,2024-11-17,Germany,Writer,Consumer,78.16,True,19
USR_021076,False,2024-07-10,Germany,Data Scientist,Consumer,42.29,False,22
USR_021077,False,2024-10-21,US,Student,Consumer,18.3,True,23
USR_021078,False,2024-07-10,US,Writer,Consumer,27.83,False,25
USR_021079,False,2024-07-06,Canada,Student,Enterprise,43.11,False,9
USR_021080,False,2024-09-26,UK,Data Scientist,Enterprise,40.22,True,6
USR_021081,False,2024-08-12,Canada,Other,Enterprise,31.33,True,15
USR_021082,False,2024-07-26,Germany,Business Analyst,Consumer,30.18,True,20
USR_021083,False,2024-10-15,Germany,Researcher,Consumer,48.53,True,21
USR_021084,False,2024-08-06,UK,Student,Consumer,39.63,True,25
USR_021085,False,2024-08-13,US,Data Scientist,Consumer,74.16,True,23
USR_021086,False,2024-11-21,Other,Data Scientist,Consumer,49.64,True,4
USR_021087,False,2024-09-14,India,Software Engineer,Consumer,74.37,True,8
USR_021088,False,2024-11-17,US,Other,Consumer,29.14,True,25
USR_021089,False,2024-07-10,Other,Software Engineer,Consumer,57.79,False,25
USR_021090,True,2024-07-23,Germany,Researcher,Enterprise,36.72,True,14
USR_021091,False,2024-09-14,US,Student,Consumer,41.49,True,22
USR_021092,False,2024-08-27,Germany,Student,Enterprise,39.9,True,15
USR_021093,False,2024-11-01,US,Software Engineer,Enterprise,47.14,True,11
USR_021094,False,2024-08-25,France,Writer,Enterprise,24.99,True,10
USR_021095,True,2024-09-15,France,Student,Consumer,33.38,True,22
USR_021096,False,2024-08-23,France,Writer,Consumer,47.31,True,23
USR_021097,False,2024-09-08,US,Student,Consumer,44.38,True,11
USR_021098,False,2024-06-28,Other,Other,Enterprise,21.84,False,26
USR_021099,False,2024-11-12,US,Student,Enterprise,2.84,True,21
USR_021100,False,2024-11-23,Other,Student,Consumer,44.53,True,21
USR_021101,False,2024-10-20,US,Student,Consumer,13.95,True,18
USR_021102,False,2024-07-13,Canada,Other,Consumer,48.93,True,12
USR_021103,False,2024-11-27,UK,Software Engineer,Enterprise,55.86,True,14
USR_021104,False,2024-11-21,Germany,Student,Consumer,16.24,True,26
USR_021105,False,2024-08-31,US,Data Scientist,Consumer,21.45,True,4
USR_021106,False,2024-09-01,UK,Business Analyst,Enterprise,70.37,True,4
USR_021107,False,2024-11-20,US,Other,Consumer,37.67,True,22
USR_021108,False,2024-06-29,US,Student,Consumer,60.86,True,14
USR_021109,True,2024-06-19,US,Other,Consumer,63.34,False,9
USR_021110,False,2024-10-25,Canada,Data Scientist,Enterprise,39.05,True,14
USR_021111,False,2024-10-22,US,Software Engineer,Enterprise,43.65,True,22
USR_021112,False,2024-06-25,UK,Student,Consumer,50.42,True,18
USR_021113,False,2024-08-15,UK,Business Analyst,Consumer,26.81,True,18
USR_021114,False,2024-08-12,France,Student,Consumer,63.53,True,17
USR_021115,False,2024-07-29,France,Data Scientist,Consumer,52.2,True,21
USR_021116,False,2024-07-15,Canada,Other,Consumer,8.73,False,23
USR_021117,False,2024-10-08,US,Student,Enterprise,71.34,True,8
USR_021118,False,2024-11-17,UK,Software Engineer,Consumer,19.42,True,26
USR_021119,False,2024-12-10,Other,Business Analyst,Consumer,17.98,True,22
USR_021120,False,2024-10-07,France,Software Engineer,Consumer,14.23,True,18
USR_021121,False,2024-07-06,UK,Business Analyst,Enterprise,38.62,False,23
USR_021122,False,2024-08-21,UK,Software Engineer,Consumer,62.55,True,10
USR_021123,False,2024-11-03,Germany,Software Engineer,Consumer,63.18,True,25
USR_021124,False,2024-06-26,Canada,Software Engineer,Consumer,58.39,True,21
USR_021125,False,2024-11-22,UK,Data Scientist,Enterprise,89.58,True,24
USR_021126,False,2024-08-14,France,Data Scientist,Enterprise,10.3,True,12
USR_021127,False,2024-07-13,Other,Writer,Enterprise,46.45,False,20
USR_021128,False,2024-06-28,Canada,Software Engineer,Enterprise,25.92,False,11
USR_021129,False,2024-09-17,UK,Student,Consumer,23.83,True,26
USR_021130,False,2024-10-04,US,Researcher,Consumer,16.85,True,6
USR_021131,False,2024-11-12,UK,Software Engineer,Consumer,6.92,True,22
USR_021132,False,2024-07-27,UK,Data Scientist,Consumer,46.47,True,12
USR_021133,False,2024-10-03,US,Researcher,Enterprise,5.28,True,4
USR_021134,False,2024-10-06,US,Student,Consumer,21.01,True,23
USR_021135,False,2024-07-23,US,Researcher,Consumer,12.18,False,6
USR_021136,False,2024-07-22,India,Business Analyst,Enterprise,47.52,True,17
USR_021137,False,2024-07-03,US,Software Engineer,Consumer,56.78,False,8
USR_021138,False,2024-10-27,US,Business Analyst,Consumer,23.55,True,22
USR_021139,False,2024-07-11,US,Writer,Consumer,28.53,True,12
USR_021140,False,2024-07-01,US,Software Engineer,Consumer,15.47,False,12
USR_021141,False,2024-08-03,US,Researcher,Enterprise,28.29,True,15
USR_021142,False,2024-07-09,France,Software Engineer,Enterprise,45.92,False,18
USR_021143,False,2024-12-09,UK,Software Engineer,Consumer,77.0,True,8
USR_021144,False,2024-06-16,Other,Data Scientist,Consumer,13.71,False,14
USR_021145,False,2024-08-29,Canada,Data Scientist,Consumer,73.58,True,24
USR_021146,False,2024-06-19,India,Software Engineer,Enterprise,52.17,True,14
USR_021147,False,2024-11-17,Canada,Software Engineer,Consumer,20.43,True,20
USR_021148,False,2024-10-30,Other,Data Scientist,Consumer,11.31,True,19
USR_021149,False,2024-08-21,Canada,Software Engineer,Consumer,50.16,True,11
USR_021150,False,2024-11-30,Germany,Software Engineer,Enterprise,1.7,True,19
USR_021151,False,2024-07-13,US,Data Scientist,Enterprise,27.6,False,6
USR_021152,False,2024-09-02,Canada,Software Engineer,Consumer,23.78,True,7
USR_021153,False,2024-09-07,US,Software Engineer,Consumer,28.58,True,16
USR_021154,False,2024-09-12,Germany,Student,Enterprise,41.46,True,9
USR_021155,False,2024-09-17,Germany,Software Engineer,Consumer,47.8,True,15
USR_021156,True,2024-08-04,UK,Software Engineer,Consumer,49.85,False,12
USR_021157,False,2024-11-02,France,Business Analyst,Consumer,31.55,True,13
USR_021158,False,2024-11-27,US,Software Engineer,Consumer,38.46,True,21
USR_021159,False,2024-11-13,US,Data Scientist,Consumer,15.67,True,11
USR_021160,True,2024-10-29,US,Student,Consumer,31.49,True,23
USR_021161,False,2024-08-22,India,Researcher,Consumer,68.2,True,21
USR_021162,True,2024-10-21,UK,Software Engineer,Consumer,80.45,True,24
USR_021163,True,2024-08-21,India,Writer,Consumer,47.09,True,10
USR_021164,False,2024-07-11,US,Other,Consumer,27.23,False,5
USR_021165,True,2024-07-25,Canada,Student,Consumer,81.03,True,6
USR_021166,False,2024-08-04,US,Data Scientist,Consumer,26.33,True,5
USR_021167,False,2024-09-08,Germany,Software Engineer,Enterprise,56.69,True,16
USR_021168,True,2024-10-25,Other,Software Engineer,Consumer,46.31,True,18
USR_021169,False,2024-10-23,US,Other,Enterprise,32.64,True,12
USR_021170,False,2024-08-22,Other,Student,Enterprise,3.96,True,10
USR_021171,False,2024-11-12,US,Student,Consumer,33.2,True,26
USR_021172,False,2024-07-13,France,Data Scientist,Consumer,17.98,True,18
USR_021173,False,2024-08-30,Other,Writer,Consumer,37.82,True,10
USR_021174,False,2024-08-19,Other,Other,Consumer,20.1,True,9
USR_021175,False,2024-06-25,US,Software Engineer,Enterprise,28.5,True,19
USR_021176,False,2024-11-25,France,Data Scientist,Enterprise,22.51,True,10
USR_021177,False,2024-08-14,India,Software Engineer,Consumer,47.47,True,24
USR_021178,False,2024-07-24,Germany,Data Scientist,Consumer,48.53,False,24
USR_021179,False,2024-06-19,France,Business Analyst,Enterprise,70.28,True,8
USR_021180,False,2024-12-05,UK,Student,Consumer,41.0,True,8
USR_021181,False,2024-11-04,US,Business Analyst,Enterprise,48.41,True,12
USR_021182,False,2024-06-24,US,Business Analyst,Enterprise,61.48,False,5
USR_021183,False,2024-09-26,Germany,Software Engineer,Consumer,23.39,True,15
USR_021184,False,2024-09-18,UK,Researcher,Consumer,18.04,True,10
USR_021185,True,2024-11-11,India,Software Engineer,Consumer,59.67,True,25
USR_021186,False,2024-10-06,Germany,Student,Consumer,32.38,True,10
USR_021187,False,2024-11-19,US,Data Scientist,Consumer,85.06,True,4
USR_021188,False,2024-11-13,Canada,Other,Consumer,62.45,True,23
USR_021189,False,2024-09-02,India,Writer,Enterprise,37.86,True,7
USR_021190,True,2024-10-04,US,Software Engineer,Enterprise,83.49,True,26
USR_021191,False,2024-07-05,UK,Student,Enterprise,21.74,False,21
USR_021192,False,2024-11-10,France,Student,Consumer,10.84,True,13
USR_021193,False,2024-11-12,US,Student,Consumer,19.57,True,13
USR_021194,False,2024-06-20,UK,Business Analyst,Consumer,9.65,False,24
USR_021195,False,2024-07-26,US,Researcher,Consumer,42.89,False,6
USR_021196,False,2024-09-28,UK,Business Analyst,Consumer,6.13,True,18
USR_021197,False,2024-08-09,US,Data Scientist,Consumer,37.41,False,21
USR_021198,False,2024-07-01,US,Data Scientist,Consumer,24.22,False,13
USR_021199,False,2024-08-29,France,Writer,Consumer,3.6,True,9
USR_021200,False,2024-06-22,Germany,Software Engineer,Enterprise,2.21,True,22
USR_021201,False,2024-08-14,US,Data Scientist,Consumer,50.59,True,7
USR_021202,False,2024-08-07,US,Data Scientist,Enterprise,34.83,True,23
USR_021203,False,2024-11-08,India,Writer,Enterprise,63.69,True,5
USR_021204,False,2024-12-09,US,Software Engineer,Enterprise,65.68,True,4
USR_021205,False,2024-09-27,India,Researcher,Enterprise,31.17,True,25
USR_021206,False,2024-07-14,US,Data Scientist,Consumer,69.37,True,23
USR_021207,False,2024-10-05,Germany,Writer,Consumer,10.15,True,9
USR_021208,False,2024-07-24,UK,Software Engineer,Enterprise,29.74,False,24
USR_021209,False,2024-11-07,Canada,Student,Enterprise,29.24,True,20
USR_021210,True,2024-10-24,Germany,Software Engineer,Enterprise,26.12,True,13
USR_021211,False,2024-10-22,UK,Data Scientist,Enterprise,41.23,True,18
USR_021212,False,2024-07-20,France,Software Engineer,Enterprise,30.1,False,19
USR_021213,False,2024-06-17,UK,Software Engineer,Consumer,40.59,False,5
USR_021214,False,2024-09-09,US,Student,Enterprise,20.18,True,6
USR_021215,False,2024-07-06,India,Student,Consumer,40.43,False,12
USR_021216,False,2024-10-26,US,Business Analyst,Consumer,17.47,True,6
USR_021217,False,2024-06-29,US,Data Scientist,Enterprise,25.23,True,5
USR_021218,False,2024-08-25,US,Student,Consumer,23.73,True,16
USR_021219,False,2024-09-17,US,Student,Consumer,7.58,True,5
USR_021220,False,2024-09-03,UK,Writer,Enterprise,44.63,True,6
